Lat	Long	Year	Month	Day	Depth	Temp	Salinity	Oxygen	pH
28.609	-83.0742	1999	8	22	1.5	35.616	4.305	NA	NA
28.5211	-83.3296	1999	8	22	1.9	4.023	NA	NA	NA
28.4005	-83.7021	1999	8	22	2	4.165	NA	NA	NA
28.2868	-84.0591	1999	8	22	1.9	4.613	NA	NA	NA
28.177	-84.4041	1999	8	22	1.4	4.42	NA	NA	NA
28.0765	-84.7061	1999	8	22	1.6	4.602	NA	NA	NA
28.0222	-84.8768	1999	8	23	44.1	4.714	NA	NA	NA
27.9598	-85.0699	1999	8	23	19.1	4.329	NA	NA	NA
27.8959	-85.2761	1999	8	23	11.8	4.613	NA	NA	NA
27.8523	-85.413	1999	8	23	31	4.472	NA	NA	NA
27.7829	-85.631	1999	8	23	27.4	35.902	4.113	NA	NA
28.0191	-86.0424	1999	8	23	48.4	36.385	4.673	NA	NA
28.115	-85.8765	1999	8	23	35	4.513	NA	NA	NA
28.1909	-85.7539	1999	8	23	35.7	4.543	NA	NA	NA
28.3103	-85.5604	1999	8	23	39.9	4.239	NA	NA	NA
28.4128	-85.3936	1999	8	23	9	4.501	NA	NA	NA
28.5109	-85.2342	1999	8	23	19.1	4.871	NA	NA	NA
28.6274	-85.0438	1999	8	23	1.7	4.675	NA	NA	NA
28.8398	-84.6939	1999	8	24	1.7	4.403	NA	NA	NA
29.1054	-84.2561	1999	8	24	1.4	4.482	NA	NA	NA
29.3427	-83.8613	1999	8	24	2	4.268	NA	NA	NA
28.7597	-90.2335	1999	8	24	0	28.981	NA	NA	NA
28.7897	-90.2765	1999	8	24	0	29.097	NA	NA	NA
29.4913	-83.6257	1999	8	24	1.7	34.495	4.367	NA	NA
28.8288	-90.3997	1999	8	24	0	28.076	NA	NA	NA
28.8575	-90.4592	1999	8	24	0	27.984	NA	NA	NA
28.8692	-90.4672	1999	8	24	0	27.695	NA	NA	NA
28.9142	-90.486	1999	8	24	0	27.298	NA	NA	NA
29.6021	-84.78	1999	8	24	1.5	35.409	4.751	NA	NA
28.9503	-90.5243	1999	8	24	0	28.307	NA	NA	NA
28.9903	-90.521	1999	8	24	0	27.703	NA	NA	NA
29.0565	-90.5315	1999	8	24	0	28.201	NA	NA	NA
29.3868	-85.0199	1999	8	24	1.2	4.478	NA	NA	NA
29.204	-85.2746	1999	8	24	1.3	4.445	NA	NA	NA
28.9862	-85.5289	1999	8	24	1.8	4.485	NA	NA	NA
28.8255	-85.7192	1999	8	25	21.7	4.91	NA	NA	NA
28.6056	-85.9732	1999	8	25	33.9	4.117	NA	NA	NA
28.4023	-86.2151	1999	8	25	29.2	4.808	NA	NA	NA
28.2953	-86.3391	1999	8	25	28.7	4.642	NA	NA	NA
28.1322	-86.5306	1999	8	25	29.2	36.436	4.749	NA	NA
29.0509	-87.201	1999	8	25	39.8	36.042	3.541	NA	NA
29.2777	-87.1016	1999	8	25	30.8	3.655	NA	NA	NA
29.4708	-87.0163	1999	8	26	26.9	3.911	NA	NA	NA
29.6085	-86.9451	1999	8	26	24	4.526	NA	NA	NA
29.7258	-86.8859	1999	8	26	2.2	4.78	NA	NA	NA
29.8829	-86.8116	1999	8	26	2.2	4.762	NA	NA	NA
30.0277	-86.7372	1999	8	26	1.8	4.613	NA	NA	NA
30.2048	-86.6557	1999	8	26	1.1	4.357	NA	NA	NA
30.3659	-86.5788	1999	8	26	1.9	34.045	4.47	NA	NA
30.1788	-85.8834	1999	8	26	1.5	34.272	4.706	NA	NA
30.0183	-86.0214	1999	8	26	1.4	4.478	NA	NA	NA
29.8536	-86.1663	1999	8	26	1.2	4.47	NA	NA	NA
29.6826	-86.31	1999	8	26	1.5	4.585	NA	NA	NA
29.4964	-86.4709	1999	8	26	13.1	4.557	NA	NA	NA
29.3103	-86.6325	1999	8	26	19	4.741	NA	NA	NA
29.133	-86.7896	1999	8	27	49	4.49	NA	NA	NA
28.9845	-86.9175	1999	8	27	58.9	36.57	4.117	NA	NA
28.8271	-87.0526	1999	8	27	23.6	4.494	NA	NA	NA
28.6534	-87.2012	1999	8	27	23.5	36.224	4.607	NA	NA
28.3706	-86.9873	1999	8	27	77.3	36.257	5.139	NA	NA
28.5573	-86.7726	1999	8	27	24.3	4.612	NA	NA	NA
28.7013	-86.6127	1999	8	27	38.1	4.712	NA	NA	NA
28.862	-86.422	1999	8	27	19	4.578	NA	NA	NA
29.0106	-86.2457	1999	8	27	30.8	4.437	NA	NA	NA
29.2078	-86.0294	1999	8	27	18.9	4.74	NA	NA	NA
29.2989	-85.921	1999	8	28	1.3	4.554	NA	NA	NA
29.4998	-85.693	1999	8	28	1.3	4.188	NA	NA	NA
29.6865	-85.4787	1999	8	28	1.6	5.194	NA	NA	NA
29.7356	-85.4275	1999	8	28	1.4	34.823	4.845	NA	NA
29.0563	-90.532	1999	9	14	0	29.076	NA	NA	NA
28.9913	-90.5202	1999	9	14	0	29.333	NA	NA	NA
28.9505	-90.5235	1999	9	14	0	29.435	NA	NA	NA
28.9085	-90.4905	1999	9	14	0	29.926	NA	NA	NA
28.8693	-90.4677	1999	9	14	0	30.04	NA	NA	NA
28.85	-90.4592	1999	9	14	0	30.139	NA	NA	NA
28.8283	-90.4003	1999	9	14	0	29.862	NA	NA	NA
28.7883	-90.2773	1999	9	14	0	29.931	NA	NA	NA
28.7572	-90.239	1999	9	14	0	29.294	NA	NA	NA
29.05	-90.5167	1999	10	12	0	30.117	NA	NA	NA
28.9905	-90.5213	1999	10	12	0	30.568	NA	NA	NA
28.9501	-90.5248	1999	10	12	0	30.734	NA	NA	NA
28.9086	-90.4906	1999	10	12	0	31.47	NA	NA	NA
28.8694	-90.4677	1999	10	12	0	33.66	NA	NA	NA
28.8507	-90.4597	1999	10	12	0	33.644	NA	NA	NA
28.8286	-90.3988	1999	10	12	0	32.994	NA	NA	NA
28.7882	-90.2233	1999	10	12	0	34.155	NA	NA	NA
28.7585	-90.2355	1999	10	12	0	34.661	NA	NA	NA
29.0563	-90.5322	1999	11	4	0	30.855	NA	NA	NA
28.9903	-90.5205	1999	11	4	0	32.412	NA	NA	NA
28.9501	-90.5238	1999	11	4	0	33.002	NA	NA	NA
28.9086	-90.4909	1999	11	4	0	33.367	NA	NA	NA
28.8694	-90.468	1999	11	4	0	33.928	NA	NA	NA
28.8573	-90.4595	1999	11	4	0	34.405	NA	NA	NA
28.8282	-90.398	1999	11	4	0	34.768	NA	NA	NA
28.7892	-90.2772	1999	11	4	0	35.582	NA	NA	NA
28.7585	-90.2343	1999	11	4	0	35.431	NA	NA	NA
28.6629	-88.9003	1999	11	13	21.4	35.968	4.884	NA	NA
28.806	-88.9492	1999	11	13	2.7	4.906	NA	NA	NA
28.8939	-88.9735	1999	11	13	2	5.183	NA	NA	NA
28.9526	-88.9964	1999	11	13	2	4.785	NA	NA	NA
29.0577	-89.0281	1999	11	14	2.2	31.473	5.026	NA	NA
29.801	-88.7544	1999	11	14	1	34.78	4.889	NA	NA
29.6617	-88.6919	1999	11	14	1.4	5.019	NA	NA	NA
29.3935	-88.5731	1999	11	14	0.9	4.695	NA	NA	NA
29.2253	-88.4983	1999	11	14	0.8	4.647	NA	NA	NA
29.1725	-88.4738	1999	11	14	1.4	4.573	NA	NA	NA
29.0457	-88.4179	1999	11	14	2.1	4.615	NA	NA	NA
28.8678	-88.3399	1999	11	14	1.9	36.399	4.673	NA	NA
29.15	-87.8607	1999	11	14	1.3	35.792	4.705	NA	NA
29.219	-87.8795	1999	11	14	1.5	4.942	NA	NA	NA
29.2827	-87.8919	1999	11	14	1.6	4.794	NA	NA	NA
29.3479	-87.9025	1999	11	15	1.2	4.953	NA	NA	NA
29.5586	-87.9471	1999	11	15	1.6	4.712	NA	NA	NA
29.8043	-87.9959	1999	11	15	2	5.001	NA	NA	NA
30.1232	-88.0766	1999	11	15	1.1	5.02	NA	NA	NA
30.155	-88.0875	1999	11	15	1.2	32.274	5.267	NA	NA
30.2734	-87.327	1999	11	15	1	34.313	5.212	NA	NA
30.2197	-87.3522	1999	11	15	0.8	4.988	NA	NA	NA
29.9785	-87.3527	1999	11	15	1.2	4.875	NA	NA	NA
29.7288	-87.3526	1999	11	15	1.1	4.749	NA	NA	NA
29.5674	-87.3534	1999	11	15	1.4	4.865	NA	NA	NA
29.5302	-87.3522	1999	11	15	1.4	4.89	NA	NA	NA
29.3694	-87.3515	1999	11	15	1.9	4.786	NA	NA	NA
29.1922	-87.3514	1999	11	15	1.9	35.813	4.709	NA	NA
29.0548	-87.2049	1999	11	16	1.1	35.957	4.918	NA	NA
29.2738	-87.1048	1999	11	16	1.4	4.735	NA	NA	NA
29.4658	-87.0131	1999	11	16	18.6	4.916	NA	NA	NA
29.6055	-86.9464	1999	11	16	18.9	4.748	NA	NA	NA
29.722	-86.8889	1999	11	16	0.8	4.823	NA	NA	NA
29.8797	-86.8129	1999	11	16	0.8	4.915	NA	NA	NA
30.0287	-86.7387	1999	11	16	1.2	4.689	NA	NA	NA
30.206	-86.6557	1999	11	16	1.3	4.818	NA	NA	NA
30.366	-86.579	1999	11	16	1.6	35.511	4.964	NA	NA
30.1779	-85.8817	1999	11	16	1	35.575	4.898	NA	NA
30.0191	-86.024	1999	11	16	1.7	4.751	NA	NA	NA
29.8522	-86.168	1999	11	17	1.4	4.788	NA	NA	NA
29.6855	-86.3126	1999	11	17	1.1	4.746	NA	NA	NA
29.5004	-86.4744	1999	11	17	1.3	4.703	NA	NA	NA
29.3147	-86.6332	1999	11	17	1.8	4.859	NA	NA	NA
29.1336	-86.7899	1999	11	17	18.6	4.709	NA	NA	NA
28.9794	-86.9238	1999	11	17	72.8	4.271	NA	NA	NA
28.8269	-87.0537	1999	11	17	77.2	4.445	NA	NA	NA
28.6529	-87.2027	1999	11	17	73.8	36.403	4.736	NA	NA
28.374	-86.9857	1999	11	17	1.6	36.381	4.643	NA	NA
28.5561	-86.7696	1999	11	17	1.5	4.589	NA	NA	NA
28.7029	-86.6112	1999	11	17	1.6	4.66	NA	NA	NA
28.8641	-86.4225	1999	11	18	1.6	4.902	NA	NA	NA
29.0176	-86.2475	1999	11	18	1.6	4.972	NA	NA	NA
29.2078	-86.029	1999	11	18	1.3	4.796	NA	NA	NA
29.2988	-85.9224	1999	11	18	1.4	4.909	NA	NA	NA
29.4996	-85.696	1999	11	18	1.3	4.782	NA	NA	NA
29.6869	-85.4797	1999	11	18	1.5	5.178	NA	NA	NA
29.7368	-85.4266	1999	11	18	0.8	35.439	5.333	NA	NA
29.5105	-85.1017	1999	11	18	0.9	34.186	5.129	NA	NA
29.3818	-85.0009	1999	11	18	1.1	5.201	NA	NA	NA
29.2065	-85.2731	1999	11	18	1.2	4.758	NA	NA	NA
28.9867	-85.5264	1999	11	18	1.3	4.767	NA	NA	NA
28.8248	-85.7191	1999	11	18	1.1	4.678	NA	NA	NA
28.6046	-85.9773	1999	11	19	1.5	4.941	NA	NA	NA
28.4007	-86.2163	1999	11	19	1.6	4.681	NA	NA	NA
28.2949	-86.3406	1999	11	19	1.8	4.713	NA	NA	NA
28.1312	-86.5324	1999	11	19	79.9	36.48	4.779	NA	NA
28.0183	-86.0442	1999	11	19	66.6	36.236	4.48	NA	NA
28.1183	-85.8791	1999	11	19	63.9	4.728	NA	NA	NA
28.1923	-85.7538	1999	11	19	19.3	4.697	NA	NA	NA
28.3097	-85.5633	1999	11	19	1.7	4.688	NA	NA	NA
28.4112	-85.3965	1999	11	19	1.3	4.676	NA	NA	NA
28.508	-85.2352	1999	11	19	1.8	4.692	NA	NA	NA
28.6274	-85.0455	1999	11	19	1.6	4.875	NA	NA	NA
28.8399	-84.6951	1999	11	20	1.5	4.38	NA	NA	NA
29.1056	-84.2569	1999	11	20	1.4	4.824	NA	NA	NA
29.342	-83.8616	1999	11	20	1.3	5.165	NA	NA	NA
29.4922	-83.6262	1999	11	20	1.3	35.931	5.067	NA	NA
28.6102	-83.0736	1999	11	20	0.6	35.601	5.232	NA	NA
28.5185	-83.3324	1999	11	20	1.2	4.99	NA	NA	NA
28.4004	-83.7018	1999	11	20	1.4	5.03	NA	NA	NA
28.2847	-84.06	1999	11	20	1.2	4.882	NA	NA	NA
28.1765	-84.4033	1999	11	21	1.4	4.682	NA	NA	NA
28.0779	-84.7086	1999	11	21	1.1	4.858	NA	NA	NA
28.0234	-84.8792	1999	11	21	1.4	4.704	NA	NA	NA
27.9614	-85.0747	1999	11	21	9.5	4.894	NA	NA	NA
27.897	-85.2782	1999	11	21	58.2	4.874	NA	NA	NA
27.8535	-85.4138	1999	11	21	58.9	4.615	NA	NA	NA
27.7836	-85.6322	1999	11	21	58.9	36.153	4.42	NA	NA
27.4998	-85.3945	1999	11	21	64.2	36.006	4.609	NA	NA
27.5002	-85.2259	1999	11	21	67	4.374	NA	NA	NA
27.5006	-85.0759	1999	11	21	2	4.674	NA	NA	NA
27.5002	-84.8887	1999	11	21	1.5	4.713	NA	NA	NA
27.5013	-84.6811	1999	11	21	1.4	4.703	NA	NA	NA
27.5004	-84.3428	1999	11	22	1.4	4.65	NA	NA	NA
27.4995	-83.944	1999	11	22	1.5	4.845	NA	NA	NA
27.501	-83.4984	1999	11	22	1.7	4.826	NA	NA	NA
27.5007	-83.0229	1999	11	22	1.1	4.941	NA	NA	NA
27.4973	-82.8542	1999	11	22	1.2	35.036	5.236	NA	NA
29.0554	-90.5322	1999	12	7	0	32.59	NA	NA	NA
28.9902	-90.5209	1999	12	7	0	32.407	NA	NA	NA
28.949	-90.525	1999	12	7	0	33.17	NA	NA	NA
28.9138	-90.4872	1999	12	7	0	33.54	NA	NA	NA
28.8693	-90.4678	1999	12	7	0	34.071	NA	NA	NA
28.8572	-90.4596	1999	12	7	0	34.466	NA	NA	NA
28.8277	-90.3983	1999	12	7	0	35.44	NA	NA	NA
28.788	-90.2758	1999	12	7	0	36.315	NA	NA	NA
28.7575	-90.2343	1999	12	7	0	36.211	NA	NA	NA
27.7667	-88.2833	2000	1	20	0	21.8	NA	NA	NA
25.9833	-87.4333	2000	1	20	0	25.7	NA	NA	NA
25.55	-87.2333	2000	1	20	0	25.9	NA	NA	NA
28.1333	-88.4833	2000	1	20	0	22	NA	NA	NA
26.9167	-87.8667	2000	1	20	0	25.6	NA	NA	NA
26.5333	-87.6833	2000	1	20	0	25.9	NA	NA	NA
28.4333	-88.6333	2000	1	20	0	22.2	NA	NA	NA
23.45	-86.2667	2000	1	20	0	25.2	NA	NA	NA
24.1833	-86.6167	2000	1	20	0	25.5	NA	NA	NA
24.3667	-91.2833	2000	1	20	0	24.3	NA	NA	NA
23.6667	-91.6167	2000	1	20	0	24.3	NA	NA	NA
23.9	-91.5167	2000	1	20	0	24.2	NA	NA	NA
23.2	-91.8333	2000	1	20	0	24	NA	NA	NA
26.0667	-90.4833	2000	1	20	0	24.2	NA	NA	NA
26.7	-90.1833	2000	1	20	0	24.1	NA	NA	NA
27.55	-89.75	2000	1	20	0	22.2	NA	NA	NA
27.7833	-89.6333	2000	1	20	0	22.1	NA	NA	NA
25.6	-90.7167	2000	1	20	0	24.2	NA	NA	NA
26.9333	-90.0667	2000	1	20	0	23.7	NA	NA	NA
25.0667	-90.9667	2000	1	20	0	24.3	NA	NA	NA
26.3	-90.3833	2000	1	20	0	24.1	NA	NA	NA
28.0167	-89.5167	2000	1	20	0	22	NA	NA	NA
24.5833	-91.1833	2000	1	20	0	24.2	NA	NA	NA
28.5	-89.2667	2000	1	21	0	22.6	NA	NA	NA
28.3167	-89.3667	2000	1	21	0	22.2	NA	NA	NA
26.9667	-87.1833	2000	1	22	0	25.6	NA	NA	NA
27.5667	-87.4667	2000	1	22	0	22.7	NA	NA	NA
27.1167	-87.2667	2000	1	22	0	25.7	NA	NA	NA
29.0333	-88.2167	2000	1	22	0	21.8	NA	NA	NA
28.8833	-88.1333	2000	1	22	0	22	NA	NA	NA
26.8	-87.1167	2000	1	22	0	25.5	NA	NA	NA
27.8333	-87.6167	2000	1	22	0	22	NA	NA	NA
29.1833	-88.2833	2000	1	22	0	21.5	NA	NA	NA
26.4833	-86.9667	2000	1	22	0	25.5	NA	NA	NA
27.2167	-87.3	2000	1	22	0	25.6	NA	NA	NA
28.6667	-88.0167	2000	1	22	0	21.6	NA	NA	NA
28.1667	-87.7833	2000	1	22	0	21.9	NA	NA	NA
25.8833	-86.6667	2000	1	22	0	25.7	NA	NA	NA
23.2833	-85.4333	2000	1	22	0	25	NA	NA	NA
24.6	-86.05	2000	1	22	0	25.2	NA	NA	NA
25.4167	-86.4333	2000	1	22	0	25.8	NA	NA	NA
26.2667	-86.8333	2000	1	22	0	25.7	NA	NA	NA
23.5833	-85.5667	2000	1	22	0	25.1	NA	NA	NA
25.65	-86.55	2000	1	22	0	25.6	NA	NA	NA
24.9167	-86.2	2000	1	22	0	25.4	NA	NA	NA
25.1667	-86.3167	2000	1	22	0	25.4	NA	NA	NA
24.3167	-85.9167	2000	1	22	0	24.7	NA	NA	NA
23.0667	-85.3333	2000	1	22	0	25.1	NA	NA	NA
24.7167	-88.8833	2000	1	22	0	22.8	NA	NA	NA
24.2333	-89.1	2000	1	22	0	23.6	NA	NA	NA
23.85	-89.2833	2000	1	22	0	23.5	NA	NA	NA
23	-89.6833	2000	1	22	0	23.5	NA	NA	NA
24.9333	-88.7833	2000	1	22	0	23.8	NA	NA	NA
23.1833	-89.5833	2000	1	22	0	24.2	NA	NA	NA
26.2167	-88.1833	2000	1	22	0	24.3	NA	NA	NA
23.7	-89.35	2000	1	22	0	23.7	NA	NA	NA
23.3333	-89.5167	2000	1	22	0	23.7	NA	NA	NA
23.5	-89.4333	2000	1	22	0	23.5	NA	NA	NA
25.3833	-88.5667	2000	1	22	0	23.2	NA	NA	NA
25.1667	-88.6833	2000	1	22	0	23.2	NA	NA	NA
25.6167	-88.4667	2000	1	22	0	23	NA	NA	NA
26.05	-88.2667	2000	1	22	0	22.8	NA	NA	NA
25.7667	-88.3833	2000	1	22	0	22.5	NA	NA	NA
26.3667	-88.1167	2000	1	22	0	23.5	NA	NA	NA
27.2167	-87.7	2000	1	22	0	25.2	NA	NA	NA
28.1167	-87.2667	2000	1	22	0	21.7	NA	NA	NA
29.5667	-86.5333	2000	1	22	0	21.6	NA	NA	NA
27.8833	-87.3667	2000	1	22	0	22.2	NA	NA	NA
27.4333	-87.5833	2000	1	22	0	25.3	NA	NA	NA
26.75	-87.9333	2000	1	22	0	24.4	NA	NA	NA
26.5167	-88.0333	2000	1	22	0	24.4	NA	NA	NA
27.6667	-87.4833	2000	1	22	0	22.2	NA	NA	NA
29.3833	-86.6167	2000	1	22	0	21.3	NA	NA	NA
28.5833	-87.0333	2000	1	22	0	21.8	NA	NA	NA
29.2167	-86.7167	2000	1	22	0	21.6	NA	NA	NA
29.0565	-90.532	2000	2	15	0	32.778	NA	NA	NA
28.9906	-90.521	2000	2	15	0	33.268	NA	NA	NA
28.9519	-90.5567	2000	2	15	0	33.879	NA	NA	NA
28.9	-90.4871	2000	2	15	0	34.139	NA	NA	NA
28.8695	-90.4677	2000	2	15	0	33.62	NA	NA	NA
28.8583	-90.4598	2000	2	15	0	33.491	NA	NA	NA
28.832	-90.3918	2000	2	15	0	33.324	NA	NA	NA
28.7885	-90.2771	2000	2	15	0	33.068	NA	NA	NA
28.758	-90.2344	2000	2	15	0	34.054	NA	NA	NA
29.0564	-90.5324	2000	3	14	0	28.622	NA	NA	NA
28.9904	-90.5217	2000	3	14	0	30.263	NA	NA	NA
28.951	-90.5242	2000	3	14	0	33.639	NA	NA	NA
28.8692	-90.4753	2000	3	21	0	31.771	NA	NA	NA
28.7585	-90.2353	2000	3	21	0	34.579	NA	NA	NA
28.7877	-90.2766	2000	3	21	0	34.206	NA	NA	NA
28.8325	-90.3932	2000	3	21	0	32.634	NA	NA	NA
28.8578	-90.4601	2000	3	21	0	31.994	NA	NA	NA
28.9142	-90.4833	2000	3	21	0	30.039	NA	NA	NA
29.0565	-90.532	2000	4	13	0	29.909	NA	NA	NA
28.9911	-90.5208	2000	4	13	0	32.109	NA	NA	NA
28.95	-90.5242	2000	4	13	0	32.771	NA	NA	NA
28.914	-90.4865	2000	4	13	0	32.52	NA	NA	NA
28.8695	-90.467	2000	4	13	0	32.295	NA	NA	NA
28.8577	-90.4592	2000	4	13	0	32.229	NA	NA	NA
28.832	-90.3918	2000	4	13	0	32.268	NA	NA	NA
28.7882	-90.2765	2000	4	13	0	32.115	NA	NA	NA
28.7582	-90.2347	2000	4	13	0	31.611	NA	NA	NA
27.4986	-82.8521	2000	4	15	1	36.332	4.833	NA	NA
27.5014	-83.0221	2000	4	15	1.7	4.983	NA	NA	NA
27.5017	-83.4967	2000	4	15	1.9	5.152	NA	NA	NA
27.5017	-83.9446	2000	4	15	1.5	5.002	NA	NA	NA
27.4995	-84.3442	2000	4	16	1.4	5.252	NA	NA	NA
27.501	-84.6829	2000	4	16	19.2	5.019	NA	NA	NA
27.5002	-84.8901	2000	4	16	8.8	4.995	NA	NA	NA
27.5006	-85.0764	2000	4	16	8.9	4.941	NA	NA	NA
27.5012	-85.2257	2000	4	16	18.6	5.073	NA	NA	NA
27.4986	-85.3971	2000	4	16	63.1	36.442	5.046	NA	NA
27.7838	-85.6306	2000	4	16	29.5	36.494	5.085	NA	NA
27.8518	-85.4126	2000	4	16	28.5	5.038	NA	NA	NA
27.8975	-85.2765	2000	4	16	49	36.459	5.2	NA	NA
27.9605	-85.0735	2000	4	17	49	5.028	NA	NA	NA
28.0237	-84.8781	2000	4	17	18.7	5.191	NA	NA	NA
28.077	-84.7085	2000	4	17	1.1	5.011	NA	NA	NA
28.1751	-84.4022	2000	4	17	1.2	5.135	NA	NA	NA
28.2864	-84.0575	2000	4	17	1.5	5.34	NA	NA	NA
28.4001	-83.7002	2000	4	17	1.1	4.931	NA	NA	NA
28.5221	-83.3307	2000	4	17	1	5.066	NA	NA	NA
28.608	-83.0723	2000	4	17	1.6	36.249	5.37	NA	NA
29.4919	-83.6253	2000	4	18	1.4	35.341	5.561	NA	NA
29.3433	-83.8598	2000	4	18	1.5	5.673	NA	NA	NA
29.1033	-84.2545	2000	4	18	1.5	5.202	NA	NA	NA
28.8357	-84.6953	2000	4	18	1.7	5.155	NA	NA	NA
28.6236	-85.0457	2000	4	18	0.8	5.079	NA	NA	NA
28.5028	-85.2349	2000	4	18	9	4.956	NA	NA	NA
28.4102	-85.3954	2000	4	18	19.1	4.952	NA	NA	NA
28.3084	-85.5607	2000	4	18	19	5.002	NA	NA	NA
28.1919	-85.7543	2000	4	18	19.3	5.001	NA	NA	NA
28.1187	-85.8757	2000	4	19	49.8	5.019	NA	NA	NA
28.0194	-86.042	2000	4	19	37.4	36.452	5.057	NA	NA
28.1326	-86.5324	2000	4	19	64.3	36.446	5.226	NA	NA
28.294	-86.3417	2000	4	19	19.1	4.981	NA	NA	NA
28.4017	-86.2163	2000	4	19	19.1	4.965	NA	NA	NA
28.6086	-85.9774	2000	4	19	19.2	0	5.004	NA	NA
28.8258	-85.7196	2000	4	19	19	5.055	NA	NA	NA
28.9875	-85.528	2000	4	19	1.3	4.998	NA	NA	NA
29.2044	-85.273	2000	4	20	1.3	5.084	NA	NA	NA
29.4032	-84.9955	2000	4	20	1.5	5.429	NA	NA	NA
29.6002	-84.7777	2000	4	20	1	35.038	5.477	NA	NA
29.738	-85.4288	2000	4	20	0.8	35.086	5.155	NA	NA
29.6873	-85.4797	2000	4	20	1.4	5.156	NA	NA	NA
29.5004	-85.6949	2000	4	20	1.6	5.113	NA	NA	NA
29.2979	-85.9211	2000	4	20	1.3	5.029	NA	NA	NA
29.2084	-86.0286	2000	4	20	1.4	4.987	NA	NA	NA
29.0176	-86.2466	2000	4	20	19.1	4.97	NA	NA	NA
28.8629	-86.4234	2000	4	21	18.9	4.927	NA	NA	NA
28.7017	-86.6117	2000	4	21	19	4.983	NA	NA	NA
28.5581	-86.7708	2000	4	21	18.8	4.971	NA	NA	NA
28.3712	-86.9875	2000	4	21	61.5	36.444	5.045	NA	NA
28.6514	-87.2034	2000	4	21	18.8	36.466	4.441	NA	NA
28.8232	-87.0498	2000	4	21	69.6	4.953	NA	NA	NA
28.984	-86.9144	2000	4	21	18.9	5.038	NA	NA	NA
29.1344	-86.7863	2000	4	21	1.6	5.073	NA	NA	NA
29.3137	-86.6313	2000	4	22	1.4	4.985	NA	NA	NA
29.4996	-86.4762	2000	4	22	1.2	4.992	NA	NA	NA
29.6841	-86.3156	2000	4	22	1.9	5.147	NA	NA	NA
29.8537	-86.1674	2000	4	22	1.5	5.287	NA	NA	NA
30.0194	-86.0237	2000	4	22	1.5	4.364	NA	NA	NA
30.18	-85.8829	2000	4	22	1.2	36.037	5.075	NA	NA
30.3641	-86.5763	2000	4	22	0.6	36.022	5.116	NA	NA
30.2017	-86.6506	2000	4	22	0.9	5.112	NA	NA	NA
30.0272	-86.7392	2000	4	22	0.7	5.03	NA	NA	NA
29.8808	-86.8116	2000	4	22	1.2	5.082	NA	NA	NA
29.7229	-86.8855	2000	4	23	1.1	5.077	NA	NA	NA
29.6037	-86.9437	2000	4	23	1.5	5.033	NA	NA	NA
29.4658	-87.0129	2000	4	23	1.2	5.058	NA	NA	NA
29.2739	-87.1023	2000	4	23	1.2	5.035	NA	NA	NA
29.0537	-87.2039	2000	4	23	0.7	36.442	5.081	NA	NA
29.1938	-87.3536	2000	4	23	1.1	36.387	5	NA	NA
29.3717	-87.3515	2000	4	23	1.1	4.917	NA	NA	NA
29.5327	-87.35	2000	4	23	1.2	5.044	NA	NA	NA
29.5693	-87.3507	2000	4	23	1.2	5.134	NA	NA	NA
29.7301	-87.3499	2000	4	23	1.6	5.087	NA	NA	NA
29.9804	-87.3501	2000	4	23	1.7	5.412	NA	NA	NA
30.2228	-87.349	2000	4	23	1.4	5.818	NA	NA	NA
30.2728	-87.326	2000	4	24	1.2	35.402	5.175	NA	NA
30.1563	-88.091	2000	4	24	1.3	26.256	4.581	NA	NA
30.1064	-88.0757	2000	4	24	1.2	5.092	NA	NA	NA
29.8031	-87.996	2000	4	24	8.9	5.385	NA	NA	NA
29.5571	-87.9464	2000	4	24	2.2	4.873	NA	NA	NA
29.3463	-87.9002	2000	4	24	1	3.745	NA	NA	NA
29.2817	-87.8889	2000	4	24	1.7	4.569	NA	NA	NA
29.2178	-87.8755	2000	4	24	2	3.764	NA	NA	NA
29.1511	-87.8584	2000	4	24	2.4	36.295	4.928	NA	NA
29.0601	-89.0299	2000	4	25	1.4	31.435	4.76	NA	NA
28.952	-88.9984	2000	4	25	2.1	4.97	NA	NA	NA
28.8943	-88.9779	2000	4	25	1.6	4.96	NA	NA	NA
28.8054	-88.9514	2000	4	25	1.8	4.92	NA	NA	NA
28.6606	-88.9012	2000	4	25	1.7	36.457	4.28	NA	NA
28.2998	-88.0889	2000	4	25	56.7	0	5.102	NA	NA
28.4974	-88.1812	2000	4	25	66.9	0	4.869	NA	NA
28.7024	-88.2628	2000	4	25	73.4	0	4.812	NA	NA
28.8246	-88.3175	2000	4	25	1.6	36.441	4.925	NA	NA
29.0473	-88.4175	2000	4	26	1.7	4.849	NA	NA	NA
29.1735	-88.4743	2000	4	26	0.9	4.9	NA	NA	NA
29.2243	-88.4975	2000	4	26	0.9	5.038	NA	NA	NA
29.3928	-88.5723	2000	4	26	1.6	5.45	NA	NA	NA
29.6623	-88.6932	2000	4	26	1.5	5.096	NA	NA	NA
29.8025	-88.7553	2000	4	26	1.5	32.151	4.968	NA	NA
29.0563	-90.532	2000	5	15	0	30.229	NA	NA	NA
28.9908	-90.5215	2000	5	15	0	29.696	NA	NA	NA
28.9488	-90.525	2000	5	15	0	30.644	NA	NA	NA
28.9138	-90.4873	2000	5	15	0	32.033	NA	NA	NA
28.8693	-90.4678	2000	5	15	0	33.421	NA	NA	NA
